2016-08-31 18:19:52,872 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 9.0, 8.0, 22.0, 21.0, 27.0, 23.0, 22.0, 153.0]
2016-08-31 18:19:52,872 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 8.0, 8.0, 22.0, 24.0, 27.0, 26.0, 23.0, 154.0]
2016-08-31 18:19:52,873 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 8.0, 8.0, 20.0, 25.0, 27.0, 24.0, 21.0, 152.0]
2016-08-31 18:19:52,874 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 9.0, 8.0, 23.0, 23.0, 26.0, 22.0, 21.0, 156.0]
2016-08-31 18:19:52,934 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 9.0, 8.0, 19.0, 24.0, 28.0, 22.0, 21.0, 150.0]
2016-08-31 18:19:52,935 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 8.0, 8.0, 27.0, 27.0, 25.0, 28.0, 23.0, 167.0]
2016-08-31 18:19:52,935 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 8.0, 8.0, 26.0, 21.0, 27.0, 22.0, 21.0, 155.0]
2016-08-31 18:19:52,936 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [15.0, 13.0, 9.0, 25.0, 29.0, 35.0, 23.0, 41.0, 199.0]
2016-08-31 18:19:52,997 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 9.0, 9.0, 21.0, 23.0, 26.0, 23.0, 24.0, 153.0]
2016-08-31 18:19:52,998 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 8.0, 9.0, 21.0, 20.0, 24.0, 21.0, 20.0, 144.0]
2016-08-31 18:19:52,999 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [11.0, 10.0, 8.0, 25.0, 19.0, 26.0, 23.0, 28.0, 160.0]
2016-08-31 18:19:52,999 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 8.0, 8.0, 27.0, 21.0, 23.0, 24.0, 20.0, 151.0]
2016-08-31 18:19:53,058 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [11.0, 10.0, 11.0, 22.0, 20.0, 25.0, 25.0, 22.0, 156.0]
2016-08-31 18:19:53,059 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 8.0, 8.0, 23.0, 21.0, 29.0, 26.0, 18.0, 154.0]
2016-08-31 18:19:53,060 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [14.0, 10.0, 9.0, 25.0, 25.0, 28.0, 22.0, 22.0, 165.0]
2016-08-31 18:19:53,061 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 9.0, 9.0, 21.0, 22.0, 24.0, 23.0, 21.0, 151.0]
2016-08-31 18:19:53,122 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 9.0, 8.0, 23.0, 25.0, 24.0, 27.0, 22.0, 157.0]
2016-08-31 18:19:53,124 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [11.0, 13.0, 9.0, 24.0, 26.0, 25.0, 22.0, 18.0, 156.0]
2016-08-31 18:19:53,125 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 9.0, 8.0, 22.0, 23.0, 24.0, 23.0, 20.0, 149.0]
