01:27:15 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
01:47:06 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
01:47:09 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:47:12 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:47:15 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:47:18 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:47:21 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:47:24 PM  1000     29330    0.33    0.33    0.00    0.67     0  java
01:47:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:47:30 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:47:33 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
01:47:36 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:47:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:47:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:47:45 PM  1000     29330    3.67    0.33    0.00    4.00     0  java
01:47:48 PM  1000     29330    2.67    0.00    0.00    2.67     0  java
01:47:51 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:47:54 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:47:57 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:48:00 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:48:03 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:48:06 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:48:09 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:48:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:48:15 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
01:48:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:48:21 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:48:24 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:48:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:48:30 PM  1000     29330    0.33    0.33    0.00    0.67     0  java
01:48:33 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:48:36 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:48:39 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:48:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:48:45 PM  1000     29330    2.33    0.33    0.00    2.67     0  java
01:48:48 PM  1000     29330    1.67    0.67    0.00    2.33     0  java
01:48:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:48:54 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:48:57 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:49:00 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:49:03 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
01:49:06 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:49:09 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:49:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:49:15 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
01:49:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:49:21 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:49:24 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
01:49:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:49:30 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
01:49:33 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:49:36 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
01:49:39 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:49:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:49:45 PM  1000     29330    2.67    0.67    0.00    3.33     0  java
01:49:48 PM  1000     29330    0.67    0.00    0.00    0.67     0  java
01:49:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:49:54 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
01:49:57 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:50:00 PM  1000     29330    0.67    0.00    0.00    0.67     0  java
01:50:03 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:50:06 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
01:50:09 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:50:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:50:15 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:50:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:50:21 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
01:50:24 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:50:27 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:50:30 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:50:33 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
01:50:36 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:50:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:50:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:50:45 PM  1000     29330    2.33    1.00    0.00    3.33     0  java
01:50:48 PM  1000     29330   19.67    3.33    0.00   23.00     0  java
01:50:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:50:54 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:50:57 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:51:00 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
01:51:03 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:51:06 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:51:09 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:51:12 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
01:51:15 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:51:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:51:21 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
01:51:24 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:51:27 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:51:30 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:51:33 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
01:51:36 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:51:39 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:51:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:51:45 PM  1000     29330    7.00    0.67    0.00    7.67     0  java
01:51:48 PM  1000     29330   11.33    1.67    0.00   13.00     0  java
01:51:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:51:54 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:51:57 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:52:00 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:52:03 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:52:06 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:52:09 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:52:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:52:15 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:52:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:52:21 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:52:24 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:52:27 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
01:52:30 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:52:33 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:52:36 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:52:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:52:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:52:45 PM  1000     29330    2.67    0.67    0.00    3.33     0  java
01:52:48 PM  1000     29330    3.67    0.67    0.00    4.33     0  java
01:52:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:52:54 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:52:57 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:53:00 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:53:03 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:53:06 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:53:09 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:53:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:53:15 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:53:18 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
01:53:21 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:53:24 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
01:53:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:53:30 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
01:53:33 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:53:36 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:53:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:53:42 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
01:53:45 PM  1000     29330    3.00    0.33    0.00    3.33     0  java
01:53:48 PM  1000     29330    3.00    0.00    0.00    3.00     0  java
01:53:51 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:53:54 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:53:57 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:54:00 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:54:03 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:54:06 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:54:09 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:54:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:54:15 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:54:18 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
01:54:21 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:54:24 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:54:27 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:54:30 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:54:33 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:54:36 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:54:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:54:42 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:54:45 PM  1000     29330    4.33    1.33    0.00    5.67     0  java
01:54:48 PM  1000     29330    7.00    0.00    0.00    7.00     0  java
01:54:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:54:54 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:54:57 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
01:55:00 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:55:03 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:55:06 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:55:09 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:55:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:55:15 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:55:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:55:21 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
01:55:24 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:55:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:55:30 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:55:33 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:55:36 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:55:39 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
01:55:42 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
01:55:45 PM  1000     29330    2.33    1.00    0.00    3.33     0  java
01:55:48 PM  1000     29330    1.00    0.33    0.00    1.33     0  java
01:55:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:55:54 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:55:57 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:56:00 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
01:56:03 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:56:06 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:56:09 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:56:12 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:56:15 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
01:56:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:56:21 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:56:24 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
01:56:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:56:30 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:56:33 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:56:36 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:56:39 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
01:56:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:56:45 PM  1000     29330    4.67    0.33    0.00    5.00     0  java
01:56:48 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:56:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:56:54 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:56:57 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:57:00 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:57:03 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:57:06 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:57:09 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
01:57:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:57:15 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:57:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:57:21 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:57:24 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
01:57:27 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:57:30 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:57:33 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:57:36 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:57:39 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
01:57:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:57:45 PM  1000     29330    5.67    0.33    0.00    6.00     0  java
01:57:48 PM  1000     29330    0.33    0.33    0.00    0.67     0  java
01:57:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:57:54 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:57:57 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:58:00 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:58:03 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
01:58:06 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:58:09 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:58:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:58:15 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:58:18 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
01:58:21 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:58:24 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
01:58:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
